,mse,mse_lab,mse_magnitude,mse_phase,med_magnitude,med_phase,hvs1,hvs2,hvs3,ssim,ncc,if_value,histogram,class
48,1.0,0.7392171223958334,1.4006754,0.7782263069500717,0.0,0.0,0.009267316981837656,0.10246288486734276,90.09232113906761,0.9992180701149603,0.00038857915089351953,1.1999467629220635,11.153624066741031,Tampered
49,435.0,112.02469333333333,435.7234,0.23422289602657462,235.0,0.07479260667212828,0.020598938875978915,0.23516847225221055,114.4772453228758,0.96790738443742,0.0008438333239933048,218.34564435888538,6.7654444902946125,Tampered
50,8.0,0.8087565104166666,8.668132,1.739544631707285,0.0,0.0,0.011458553131010274,0.06278625276001698,99.97376310061786,0.9967056894529236,0.0002741058553804255,4.832418599934795,12.212022223204258,Tampered
51,19.0,2.1380818684895835,19.971415,2.132372097355648,254.5,0.05388747753833112,0.014955141566675781,0.14069623559469496,82.08423737170651,0.9914526748043997,0.00023084145034518957,10.481433938313659,11.745844058445073,Tampered
52,161.0,2.1279805501302085,161.54465,3.7305764715967467,254.0,0.027105905855909714,0.021398466066431077,0.03842693926040257,97.66501161662582,0.9517501595435374,0.00020091170762165297,81.2481986881702,10.634642782119045,Tampered
53,28.0,0.1824951171875,28.22937,4.081585524052937,0.0,0.0,0.020205777602543776,0.02976537635959704,130.04324815538192,0.9938010956833037,0.00044055739591335343,14.611585606435401,10.599939531981363,Tampered
54,248.0,1.48699951171875,248.74744,4.3741241795929,255.0,0.035474263651041546,0.185607416909966,0.26880447777720123,73.4096390867545,0.9249309300741119,0.0005767272775477981,124.83617355422976,8.829297345830128,Tampered
55,54.0,43.27898152669271,54.818043,0.38075364213171015,2.0,0.0,0.014034586026723132,0.014765023121570336,116.89476350273183,0.9962578633149001,0.0001864005638814974,27.907150945003806,8.287077074994158,Tampered
56,8.0,0.827880859375,8.718506,1.4594152179842397,255.0,0.01675396571947832,0.006696791312970866,0.05443185666374149,128.48560041041156,0.9979530962053889,0.00034591307551942377,4.858229477790195,12.884121337381657,Tampered
57,16.0,1.6398722330729167,16.098206,1.118284985191666,255.0,0.053887477538336004,0.01071118675095948,0.0904562994658935,128.07519100413603,0.9971606939667035,0.00036578509756308525,8.547683130186476,12.75678823684575,Tampered
58,6.0,6.225362141927083,6.2253623,0.15994711945882215,2.0,0.0,0.008308973548116352,0.09378554813893941,109.85624880323223,0.9988656596954755,0.00035700745029361474,3.6121139008112793,12.092084464646177,Tampered
59,308.0,115.84977777777777,308.8235,0.6341945387706176,18.0,0.0,0.015578207097506938,0.027257263133080637,73.04199758896152,0.9646452863039968,0.002192059975478163,154.89408560611497,3.3362226082717825,Tampered
60,24.0,0.9615693245302184,24.122484,4.327311415685109,0.0,0.0,0.04031570444283727,0.16936712968450357,143.3624537985839,0.9927713982240242,0.0004648145227965173,12.557627446191749,11.271797756984597,Tampered
61,273.0,1.0807698567708333,273.45578,4.450112004117141,254.0,0.0,0.10931125263132024,0.0788089479957995,87.84695973115807,0.9129968984932729,0.00024117119205408264,137.18438337763203,8.3889184127911,Tampered
62,62.0,1.630767822265625,62.193268,2.707766574828719,255.0,0.053887477538332326,0.051143317929341875,0.1203316247740081,94.38883918313417,0.9744849439860422,0.0003633598915810813,31.583876383125833,11.46809819052578,Tampered
63,0.0,0.6606038411458334,0.6606038,0.12430227462969544,1.0,0.03942239336280165,0.008026270041970133,0.08709282722488315,109.53514627693527,0.9995631001621966,0.00036686906804091744,0.830083470654015,12.401632337176125,Tampered
64,614.0,0.5067545572916666,614.8818,4.927480071563497,0.0,0.0,0.04861012592593721,0.03542536394714692,90.44413392310048,0.9032341128023937,9.604782155877432e-05,307.892494335047,6.526727508506156,Tampered
65,1.0,0.9987996419270834,1.6446329,0.7386224890782235,0.0,0.0,0.00673238470582704,0.021847576106515228,113.50078045215481,0.9994462499351562,0.00034703615724687167,1.3220396125977865,13.075516181590501,Tampered
66,115.0,3.496798122065728,115.14164,3.1961371241122274,254.0,0.04278845946073248,0.023315027419239197,0.07382828192842884,113.61233287305532,0.9702690352882922,0.0001439999933319921,58.05595611388828,12.146460572257638,Tampered
67,126.0,72.67051188151042,126.83197,0.5622120761198562,14.0,0.0,0.01623955184987255,0.09849564163528572,130.52219589333131,0.9866016381347499,0.000634836899479025,63.90928592648925,7.770436707534827,Tampered
68,0.0,0.3221527777777778,0.32215276,0.043264485996644744,0.0,0.0,0.0024027792786225624,0.10150239469005759,130.36154811183732,0.9999123060221728,0.0004910093663956372,0.6610325418999753,12.15871781250462,Tampered
69,35.0,35.368316650390625,35.378735,0.26690700401749706,4.0,0.0,0.014511656219290237,0.014435985814462792,158.1872814702053,0.9947486364984764,0.00022530738908832702,18.186740976777884,4.183647732352256,Tampered
70,0.0,0.49147780373831773,0.87129086,0.36198984193102773,0.0,0.0,0.004352960534264656,0.08059068988142702,142.6042765255635,0.9996856429138186,0.0002566466941818196,0.9354882653821429,12.659890527967946,Tampered
71,334.0,4.30023193359375,334.57626,3.4256925681184165,254.0,0.002940439744711339,0.05049854502842586,0.08271089239614118,120.26504863664216,0.958207678023842,0.00028042935927907216,167.76724063914213,11.326355481287464,Tampered
72,109.0,104.08559163411458,109.44757,0.5117106068868928,245.0,0.05750283594750059,0.010618735664907501,0.032791593273856265,125.961612317453,0.9883276745503974,0.0003535977695012694,55.21794923766582,10.641052120583481,Tampered
73,3.0,0.34924603174603175,3.2470238,1.7155757290245794,0.0,0.0,0.008009267790874961,0.10407709281366576,121.42458558979149,0.9987732772402427,0.0002436857212145094,2.1228985433820258,13.514398600207642,Tampered
74,0.0,0.7052106741573033,0.7052107,0.2103004326883029,0.0,0.0,0.008674135691037562,0.16861829657402877,73.4764019607843,0.9997419969687139,0.000265993521315444,0.8524763355630086,10.822197884011985,Tampered
75,5.0,0.6916097005208334,5.243693,0.7952920338662196,0.0,0.0,0.00379153245837682,0.030344276974968637,97.21391633476306,0.9989059631106846,0.00018637276324474385,3.1212994984824256,12.45550854531757,Tampered
76,105.0,1.4335123697916667,105.985596,3.318303299272877,255.0,0.035474263651040144,0.016230832900281485,0.03066606996012559,99.43890947329453,0.9675917315923181,0.00020191011309073586,53.47659371735866,11.29795259644743,Tampered
77,2.0,0.17188517252604166,2.8177185,0.6754607048805751,0.0,0.0,0.0035985002485599354,0.024211080255614102,123.31501624412788,0.9994070596736773,0.00020049981776920455,1.9085627827665261,12.249724861700088,Tampered
78,24.0,0.5329386393229166,24.939188,2.6523492835393228,0.0,0.0,0.03509399309480963,0.07434297862554061,90.58656955295139,0.9908381512879401,0.0003088662948393568,12.965013395305428,10.355333303268708,Tampered
79,14.0,0.570208876091229,14.234307,1.6119124219921117,0.0,7.85046229341887e-17,0.015798158770535742,0.07597803983831165,127.80238366272968,0.9973528658886555,0.00021722753375741103,7.6158298677448215,13.511056428775191,Tampered
80,109.0,3.5261942545572915,109.01057,2.094672072961946,254.0,0.053887477538331396,0.026524394785968398,0.0698016489238347,84.65832998238356,0.9789549691971988,0.0003131052137795556,54.99476211187725,9.795907879619335,Tampered
81,33.0,33.18146769205729,33.18147,0.13441589048509286,250.0,0.06860185402510546,0.008561633987063152,0.13112680945413485,120.72228245953329,0.994012789871517,0.0004061050482467356,17.087740240964404,10.947041935403831,Tampered
82,6.0,2.1131591796875,6.660034,0.913536693642624,0.0,3.678955472468944e-16,0.025189267865362283,0.017855377561919017,152.57574271407782,0.9978969915083994,0.0004992391496195711,3.82896558559795,10.515932667360175,Tampered
83,2.0,1.3864034016927083,2.0426533,0.5559474370530733,255.0,0.035474263651041546,0.005687184253410115,0.008366746122029466,169.53695786420036,0.9994677362590711,0.000213050632338603,1.5210605689758898,9.508738260097743,Tampered
84,153.0,0.6401570638020834,153.96307,4.707420844955123,255.0,0.0,0.133895574073663,0.029546397823560215,87.38683092703228,0.9525828183632321,0.0001716048892668723,77.45782827441599,9.407319516831194,Tampered
85,0.0,0.234072,0.40746933,0.5625721706150029,0.0,0.0,0.003489210112286658,0.036545610360994754,110.11342215947711,0.9996657339436376,0.00021887865898349517,0.7035675336384855,12.929088447068352,Tampered
86,765.0,123.13873291015625,765.8497,0.4235740224387757,23.0,0.0,0.03734924092529529,0.942136853466743,73.96892209520529,0.8678986483072973,0.001658210377983209,383.3587845292318,3.6773724040249363,Tampered
87,12.0,0.38773217247097846,12.476621,2.1546197204269006,0.0,0.0,0.010374106335827702,0.017425877525707234,111.06554459727508,0.9960606344271297,0.00027872216573193335,6.736340847893499,13.15883363247849,Tampered
88,12.0,12.32855925925926,12.328559,0.2615376957519233,253.0,2.458270878383896e-15,0.006083154711882114,0.0358397416528499,113.96951793754535,0.9968158443123724,0.000353400982524219,6.662687551785816,10.961446688761498,Tampered
89,295.0,3.5438639322916665,295.20532,4.4409144201332,254.0,0.022392766520746087,0.057363772919779905,0.06196570441854962,111.27322088503372,0.93239310912413,0.00027140336931007057,148.06885768737456,13.553294096578611,Tampered
90,20.0,0.365562962962963,20.051014,2.8944807692291272,0.0,0.0,0.010693104678319512,0.1001232718654357,132.24647785039943,0.9961427609291773,0.0003249148041934002,10.523578787871996,9.161768652924366,Tampered
91,7.0,0.7774772727272727,7.7883863,1.4528730082714478,255.0,0.030292966375787732,0.005478427556888553,0.0037450289420980377,125.48200730837789,0.9982022705099535,0.00038080503610237083,4.393294317073159,13.038336311459716,Tampered
92,3.0,0.7013041178385416,3.9981792,1.5858850276860421,254.5,8.231430606434658e-16,0.007214427908763354,0.017489919582524306,119.65431801789727,0.9980361530775441,0.00029005117896449464,2.4981076354580427,13.893599265313242,Tampered
93,0.0,0.708311416401085,0.70831144,0.20409607820350678,254.0,0.0,0.009579081966564937,0.0324132387329592,107.08787712038102,0.9995338792426888,0.0001800439565475042,0.8539226478218869,11.750991027904092,Tampered
94,10.0,1.7866414388020833,10.307475,1.2490152723065122,255.0,0.053887477538330536,0.015913603091782812,0.023516299324372093,111.76364458869485,0.9961402989120921,0.00035569426810697985,5.651807535523754,12.243182962061837,Tampered
95,25.0,0.3082275390625,25.329062,2.9655420410532334,0.0,0.0,0.01263161057197302,0.10106551393546018,73.44483834060968,0.9950629224552101,0.00022377611411572492,13.162061897425522,7.493906100746244,Tampered
96,72.0,1.2472737630208333,72.35665,2.9029916976239742,255.0,1.6328961570311077e-14,0.04372687053564541,0.2693450741412912,121.00157837711907,0.9820328192394754,0.000477005220105179,36.66934079113015,11.908747025125194,Tampered
97,1.0,0.19366455078125,1.5165812,0.5136845431422374,0.0,0.0,0.002997694015444743,0.024475135020340214,121.67056541692197,0.9995500369188576,0.00020972665158971375,1.2580656271833872,12.363342516036937,Tampered
98,94.0,1.0927388905024689,94.42753,3.7289368785057055,254.0,0.01973083370877057,0.038913514529563695,0.21958584106460816,80.39724904751328,0.9709847416789481,0.0002033116167898666,47.69925653000299,10.679065388801973,Tampered
99,7.0,1.7457384545038865,7.90519,1.570826319946202,0.0,0.0,0.020569219506422088,0.02101103644443873,114.193516052969,0.9965711126304623,0.00020690927760887338,4.450880435144678,13.28683791171352,Tampered
100,18.0,4.459482828776042,18.167816,2.0196323288798026,254.0,0.03016746567371881,0.014505516838840484,0.022001763937271875,131.8474600598703,0.9960934964966398,0.0003417708790145118,9.581954829303008,11.901049802341731,Tampered
101,0.0,0.8195119521912351,0.9801494,0.5941511073159754,0.0,0.0,0.008176672234933492,0.01904504496946231,87.80331579564094,0.9992692203786986,0.00047316038745722703,0.9897093113845684,8.539620515093702,Tampered
102,1.0,1.4460245768229167,1.4460245,0.12797612333187627,255.0,6.769092258771461e-15,0.007362421916588083,0.014033203094615686,167.3662388620813,0.9997765948499281,0.00020360005408014993,1.2229005858364224,10.139430992669077,Tampered
103,12.0,1.002685546875,12.778728,1.4566618215215963,0.0,0.0,0.010721015031463664,0.014081434822312647,116.26120980455984,0.9959938540599368,0.00024196454629685744,6.887360533800801,13.08526926394552,Tampered
104,2.0,2.7515055338541665,2.7515056,0.18322636778978876,254.0,0.053887477538332805,0.006799148239562993,0.017693460676286066,128.0154843398948,0.9994389787602581,0.0004311837830710577,1.8754722563072124,11.799307859953842,Tampered
105,5.0,0.4665934244791667,5.0811768,1.1152975733400738,0.0,0.0,0.01083541702690327,0.06853032230546903,103.564663995481,0.997776148433543,0.000271374464989634,3.0394764531230214,13.353488800872583,Tampered
106,0.0,0.21558634440104166,0.8770447,0.4083267401604878,0.0,0.0,0.0023418130576569568,0.014463588843810743,98.15718339907578,0.9995571123353905,0.0003634417075437854,0.9383008950348828,10.233044071006589,Tampered
107,30.0,1.803558349609375,30.819183,1.8423775823671356,255.0,0.042788459460732134,0.00842051395869259,0.011144822197391359,144.69298311121324,0.9929506911396772,0.00016382153765703738,15.906067020374525,7.914615545189008,Tampered
108,13.0,13.867390950520834,13.867391,0.20558010945030247,253.0,0.03299570067113206,0.018389678862967603,0.06879246659495371,115.7802066578585,0.9981413561851618,0.0003596439992572378,7.432766153352998,7.642970221917494,Tampered
109,32.0,1.1634724934895833,32.074932,3.0627726895461245,255.0,0.028564363497881495,0.02603376715102816,0.04173443139438915,112.20890634574143,0.9878903657245343,0.0004152802052168269,16.531410596273723,11.49094603193953,Tampered
110,7.0,3.1299947102864585,7.072703,0.8946368339995523,254.0,0.053887477538330474,0.02639886305324057,0.292116540915024,86.76105685763889,0.9975419841998728,0.0006845186514958179,4.035122513909832,8.279311718310055,Tampered
111,93.0,1.3049723307291667,93.200806,3.9118718599405913,254.0,3.1401849173675523e-16,0.012143312315975726,0.005067286700989905,139.102554620481,0.9740713796832691,0.00019669863206745272,47.08743852187288,9.253234418734792,Tampered
112,225.0,2.210693359375,225.41902,3.5604489469212006,254.0,0.009405599990974914,0.03494939061181017,0.07081459395588402,98.80599604587928,0.9400945358320744,0.0001948173094193952,113.17956061427022,13.164201388135552,Tampered
113,9.0,1.8331400553385417,9.77064,1.2104758569254583,255.0,0.053887477538331965,0.013696823316052554,0.009634539428201005,142.25531684027777,0.9975033314706867,0.0007982767660728356,5.384071693404614,10.5629218218819,Tampered
114,549.0,3.042463536156399,549.95776,3.523253741001025,254.0,0.03692322261708078,0.06732361122801472,0.15082813823745128,81.18522403834439,0.8923367552579385,0.00028553425430247675,275.42504964068405,10.299937678035349,Tampered
115,7.0,0.7570902506510416,7.9654236,1.7759420461245536,0.0,0.0,0.009731534852116336,0.06909409961170934,98.12857474532784,0.9968863225732117,0.0002805850160136362,4.481154953278794,11.679730596209993,Tampered
116,1.0,1.5433756510416667,1.5433756,0.19879281400143367,1.0,4.303743505815007e-14,0.020178196931402468,0.20251395108521533,89.37560484643076,0.9988161194329294,0.0004895473674574926,1.271095885237298,9.347632306489686,Tampered
117,9.0,0.552490234375,9.807698,2.1731661886757414,255.0,0.0,0.004524086836643396,0.026177490451147027,134.5781773386438,0.9970575145127816,0.00025681765318330134,5.402378041110557,12.31906552761211,Tampered
118,42.0,1.3620707194010417,42.924572,2.378634013918313,255.0,0.05388747753832951,0.025468327819353653,0.017847576515764685,118.1121684155433,0.9856511206850773,0.000208712261591066,21.955110920043058,13.98808541148901,Tampered
119,11.0,10.924818665377176,11.385322,0.3204088681184077,253.0,0.03232693177719991,0.009354242539486,0.1951018542169824,118.91472129935147,0.9975290510955992,0.00030088479062446744,6.19142530891337,11.044668728016404,Tampered
120,5.0,5.230478922526042,5.230479,0.11420832644414897,252.0,0.009280528021773832,0.007853224650795191,0.031052401177171257,153.85118384267767,0.9987574581660629,0.00015280624198990862,3.1146181903460524,3.873097478011914,Tampered
121,17.0,1.3749491373697917,17.874949,2.1364171183210163,0.0,0.0,0.02624440064206394,0.12166332937252496,114.01463024662989,0.9933299324382543,0.00025099753059085666,9.434139534904023,13.058846937958151,Tampered
122,0.0,0.07740275065104167,0.7388611,0.8398942227598486,0.0,0.0,0.0034494670959368708,0.025359503384184988,94.02560468686174,0.9996883267160573,0.0004637313437987451,0.8692747053502161,7.332239463037695,Tampered
123,5.0,0.5591145833333333,5.3741145,1.1415902340773292,0.0,0.0,0.011558895242233018,0.08966805835530675,125.4654195006127,0.998412238626248,0.0002734857820428319,3.1862634109797905,13.931213187548565,Tampered
124,60.0,1.046003016591252,60.0457,2.352650075544195,255.0,0.046781174877121696,0.01796074780633836,0.04506762798073621,106.2807624824234,0.9811689761380555,0.000277402374134216,30.51343516680206,12.699787002056837,Tampered
125,30.0,0.6197306315104166,30.848898,2.52115190924228,0.0,0.0,0.020797563384314346,0.03264135858893377,166.33316091899,0.9907544073420477,0.0009463171445382323,15.919825852759566,8.21144744448975,Tampered
126,28.0,28.009226481119793,28.009226,0.37559748648447905,5.0,0.0,0.006300822013938144,0.08078507402892621,118.17913251889297,0.997690519405622,0.0007043547132446302,14.503458500262708,8.85901821947482,Tampered
127,193.0,0.5881144205729166,193.885,5.148056932035928,0.0,0.0,0.07389730481647695,0.13256328418542054,92.90746248531964,0.9575922056440304,0.00031758414926026706,97.42129081310847,11.892319147504168,Tampered
128,83.0,1.4535115559895833,83.40664,3.5695477737934866,254.0,0.0,0.07489354832810113,0.09024343662301854,84.30481834660948,0.9693570759849099,0.00026562779943112725,42.18799681598725,12.193632103560958,Tampered
129,241.0,5.367081948396661,241.23099,3.274173964134619,253.0,0.012540534538899854,0.028525678106570935,0.020366945168843194,144.45345660969377,0.9462228735086617,0.00011535606022570878,121.0886291041623,8.839293182594702,Tampered
